# Multisine Signal Data
# fmin_desired: 4.000000 Hz
# fmax_desired: 800.000000 Hz
# fmin: 4.000000 Hz
# fmax: 800.000000 Hz
# fs: 8000.000000 Hz
# df: 1.000000 Hz
# df_des: 1.000000 Hz
# N: 2000
# K: 797
# Crest Factor: 2.551366
# Columns: Time_s, Signal
Time_s,Signal
1.6462500000e-01,-3.2750620894e-01
1.6475000000e-01,-2.6110307465e-01
1.6487500000e-01,-7.3052259289e-02
1.6500000000e-01,2.0105271223e-01
1.6512500000e-01,5.0135138489e-01
1.6525000000e-01,7.5791317201e-01
1.6537500000e-01,9.0820305396e-01
1.6550000000e-01,9.1310610675e-01
1.6562500000e-01,7.6710625908e-01
1.6575000000e-01,4.9980094339e-01
1.6587500000e-01,1.6834493245e-01
1.6600000000e-01,-1.5705608323e-01
1.6612500000e-01,-4.1058443729e-01
1.6625000000e-01,-5.4644826008e-01
1.6637500000e-01,-5.4863756278e-01
1.6650000000e-01,-4.3251216224e-01
1.6662500000e-01,-2.3830446874e-01
1.6675000000e-01,-1.8845881305e-02
1.6687500000e-01,1.7473860751e-01
1.6700000000e-01,3.0535360969e-01
1.6712500000e-01,3.5716087784e-01
1.6725000000e-01,3.3631735187e-01
1.6737500000e-01,2.6579380063e-01
1.6750000000e-01,1.7644738299e-01
1.6762500000e-01,9.7320245591e-02
1.6775000000e-01,4.7974461544e-02
1.6787500000e-01,3.4707000840e-02
1.6800000000e-01,5.1106155303e-02
1.6812500000e-01,8.2087565347e-02
1.6825000000e-01,1.0968169917e-01
1.6837500000e-01,1.1863596320e-01
1.6850000000e-01,1.0030495512e-01
1.6862500000e-01,5.4097618005e-02
1.6875000000e-01,-1.3393509736e-02
1.6887500000e-01,-9.0827286233e-02
1.6900000000e-01,-1.6511745868e-01
1.6912500000e-01,-2.2414478692e-01
1.6925000000e-01,-2.5868720433e-01
1.6937500000e-01,-2.6347806688e-01
1.6950000000e-01,-2.3756576272e-01
1.6962500000e-01,-1.8420356309e-01
1.6975000000e-01,-1.1039061817e-01
1.6987500000e-01,-2.6035219499e-02
1.7000000000e-01,5.7349603069e-02
1.7012500000e-01,1.2841027529e-01
1.7025000000e-01,1.7794033390e-01
1.7037500000e-01,2.0061229974e-01
1.7050000000e-01,1.9586686097e-01
1.7062500000e-01,1.6750856303e-01
1.7075000000e-01,1.2194290433e-01
1.7087500000e-01,6.5508937800e-02
1.7100000000e-01,1.8112440417e-03
1.7112500000e-01,-6.9875633160e-02
1.7125000000e-01,-1.5429575652e-01
1.7137500000e-01,-2.5778128869e-01
1.7150000000e-01,-3.8431042864e-01
1.7162500000e-01,-5.3138266682e-01
1.7175000000e-01,-6.8736385854e-01
1.7187500000e-01,-8.3169381129e-01
1.7200000000e-01,-9.3851991528e-01
1.7212500000e-01,-9.8315334254e-01
1.7225000000e-01,-9.4962512774e-01
1.7237500000e-01,-8.3696053009e-01
1.7250000000e-01,-6.6188220078e-01
1.7262500000e-01,-4.5654810261e-01
1.7275000000e-01,-2.6140282695e-01
1.7287500000e-01,-1.1482339920e-01
1.7300000000e-01,-4.2442992730e-02
1.7312500000e-01,-4.9403115842e-02
1.7325000000e-01,-1.1813148710e-01
1.7337500000e-01,-2.1271118134e-01
1.7350000000e-01,-2.8893666271e-01
1.7362500000e-01,-3.0735022235e-01
1.7375000000e-01,-2.4549830659e-01
1.7387500000e-01,-1.0570528998e-01
1.7400000000e-01,8.4144245129e-02
1.7412500000e-01,2.7732831611e-01
1.7425000000e-01,4.2082335590e-01
1.7437500000e-01,4.7021126423e-01
1.7450000000e-01,4.0275520264e-01
1.7462500000e-01,2.2490363735e-01
1.7475000000e-01,-2.7969541407e-02
1.7487500000e-01,-2.9960721697e-01
1.7500000000e-01,-5.2655252530e-01
1.7512500000e-01,-6.5380899272e-01
1.7525000000e-01,-6.4834256497e-01
1.7537500000e-01,-5.0697119946e-01
1.7550000000e-01,-2.5678094541e-01
1.7562500000e-01,5.1772208497e-02
1.7575000000e-01,3.5704572943e-01
1.7587500000e-01,6.0042809623e-01
1.7600000000e-01,7.3904511140e-01
1.7612500000e-01,7.5404518538e-01
1.7625000000e-01,6.5286895557e-01
1.7637500000e-01,4.6549607572e-01
1.7650000000e-01,2.3608788904e-01
1.7662500000e-01,1.2370017408e-02
1.7675000000e-01,-1.6464181746e-01
1.7687500000e-01,-2.6834969653e-01
1.7700000000e-01,-2.9033103566e-01
1.7712500000e-01,-2.3979708803e-01
1.7725000000e-01,-1.3937293015e-01
1.7737500000e-01,-1.8522762568e-02
1.7750000000e-01,9.3722145966e-02
1.7762500000e-01,1.7511992282e-01
1.7775000000e-01,2.1440285770e-01
1.7787500000e-01,2.1259589424e-01
1.7800000000e-01,1.8141817587e-01
1.7812500000e-01,1.3932511982e-01
1.7825000000e-01,1.0621757450e-01
1.7837500000e-01,9.8093863514e-02
1.7850000000e-01,1.2290118802e-01
1.7862500000e-01,1.7855030413e-01
1.7875000000e-01,2.5354138838e-01
1.7887500000e-01,3.3001482342e-01
1.7900000000e-01,3.8843438712e-01
1.7912500000e-01,4.1268730474e-01
1.7925000000e-01,3.9426791611e-01
1.7937500000e-01,3.3444781701e-01
1.7950000000e-01,2.4387670421e-01
1.7962500000e-01,1.3976389522e-01
1.7975000000e-01,4.1462661308e-02
1.7987500000e-01,-3.4279574344e-02
1.8000000000e-01,-7.7068020842e-02
1.8012500000e-01,-8.4587569568e-02
1.8025000000e-01,-6.1915262851e-02
1.8037500000e-01,-1.8758523361e-02
1.8050000000e-01,3.4417558602e-02
1.8062500000e-01,9.0091822378e-02
1.8075000000e-01,1.4601812214e-01
1.8087500000e-01,2.0544219328e-01
1.8100000000e-01,2.7514490869e-01
1.8112500000e-01,3.6195173317e-01
1.8125000000e-01,4.6884712880e-01
1.8137500000e-01,5.9198150592e-01
1.8150000000e-01,7.1961653040e-01
1.8162500000e-01,8.3349931323e-01
1.8175000000e-01,9.1245388451e-01
1.8187500000e-01,9.3733215620e-01
1.8200000000e-01,8.9605482667e-01
1.8212500000e-01,7.8740130569e-01
1.8225000000e-01,6.2248687793e-01
1.8237500000e-01,4.2341491918e-01
1.8250000000e-01,2.1927047910e-01
1.8262500000e-01,4.0265977875e-02
1.8275000000e-01,-8.8685475167e-02
1.8287500000e-01,-1.5350851734e-01
1.8300000000e-01,-1.5428968526e-01
1.8312500000e-01,-1.0549373311e-01
1.8325000000e-01,-3.2831622915e-02
1.8337500000e-01,3.2708276874e-02
1.8350000000e-01,6.2453628975e-02
1.8362500000e-01,3.7562680644e-02
1.8375000000e-01,-4.5388988148e-02
1.8387500000e-01,-1.7231639460e-01
1.8400000000e-01,-3.1389143853e-01
1.8412500000e-01,-4.3202054726e-01
1.8425000000e-01,-4.8928400356e-01
1.8437500000e-01,-4.5917191497e-01
1.8450000000e-01,-3.3449935651e-01
1.8462500000e-01,-1.3158343083e-01
1.8475000000e-01,1.1135086610e-01
1.8487500000e-01,3.4166416835e-01
1.8500000000e-01,5.0423606044e-01
1.8512500000e-01,5.5504194081e-01
1.8525000000e-01,4.7290098144e-01
1.8537500000e-01,2.6616298656e-01
1.8550000000e-01,-2.7733898973e-02
1.8562500000e-01,-3.5008195976e-01
1.8575000000e-01,-6.3435276732e-01
1.8587500000e-01,-8.2193063866e-01
1.8600000000e-01,-8.7606344291e-01
1.8612500000e-01,-7.9036337746e-01
1.8625000000e-01,-5.8963070878e-01
1.8637500000e-01,-3.2285919199e-01
1.8650000000e-01,-5.0414930919e-02
1.8662500000e-01,1.7106097662e-01
1.8675000000e-01,3.0194573156e-01
1.8687500000e-01,3.2768700192e-01
1.8700000000e-01,2.5978235920e-01
1.8712500000e-01,1.2992263102e-01
1.8725000000e-01,-2.0562470554e-02
1.8737500000e-01,-1.5264322329e-01
1.8750000000e-01,-2.3946910081e-01
1.8762500000e-01,-2.7163828357e-01
1.8775000000e-01,-2.5689009754e-01
1.8787500000e-01,-2.1499054742e-01
1.8800000000e-01,-1.6992370582e-01
1.8812500000e-01,-1.4206213912e-01
1.8825000000e-01,-1.4266017737e-01
1.8837500000e-01,-1.7198462007e-01
1.8850000000e-01,-2.2107277728e-01
1.8862500000e-01,-2.7595505418e-01
1.8875000000e-01,-3.2256520491e-01
1.8887500000e-01,-3.5063282611e-01
1.8900000000e-01,-3.5550276664e-01
1.8912500000e-01,-3.3775264399e-01
1.8925000000e-01,-3.0130996902e-01
1.8937500000e-01,-2.5120421183e-01
1.8950000000e-01,-1.9200545020e-01
1.8962500000e-01,-1.2749123892e-01
1.8975000000e-01,-6.1400592723e-02
1.8987500000e-01,1.4158196113e-03
1.9000000000e-01,5.4324930966e-02
1.9012500000e-01,8.9348576818e-02
1.9025000000e-01,9.8779520022e-02
1.9037500000e-01,7.7432586814e-02
1.9050000000e-01,2.4596367571e-02
1.9062500000e-01,-5.5229992588e-02
1.9075000000e-01,-1.5328838275e-01
1.9087500000e-01,-2.5898096988e-01
1.9100000000e-01,-3.6287858450e-01
1.9112500000e-01,-4.5910825534e-01
1.9125000000e-01,-5.4607446500e-01
1.9137500000e-01,-6.2510136879e-01
1.9150000000e-01,-6.9745767748e-01
1.9162500000e-01,-7.6099708431e-01
1.9175000000e-01,-8.0798315571e-01
1.9187500000e-01,-8.2538447869e-01
1.9200000000e-01,-7.9807194640e-01
1.9212500000e-01,-7.1420504587e-01
1.9225000000e-01,-5.7107785004e-01
1.9237500000e-01,-3.7921744077e-01
1.9250000000e-01,-1.6282964311e-01
1.9262500000e-01,4.4260044584e-02
1.9275000000e-01,2.0652842996e-01
1.9287500000e-01,2.9645952002e-01
1.9300000000e-01,3.0308692792e-01
1.9312500000e-01,2.3648865484e-01
1.9325000000e-01,1.2638935999e-01
1.9337500000e-01,1.4765262413e-02
1.9350000000e-01,-5.5748593335e-02
1.9362500000e-01,-5.4399042948e-02
1.9375000000e-01,2.7944170588e-02
1.9387500000e-01,1.7493614381e-01
1.9400000000e-01,3.4823198636e-01
1.9412500000e-01,4.9757444005e-01
1.9425000000e-01,5.7478170586e-01
1.9437500000e-01,5.4770215500e-01
1.9450000000e-01,4.1013939229e-01
1.9462500000e-01,1.8486879383e-01
1.9475000000e-01,-8.1174847017e-02
1.9487500000e-01,-3.2825092618e-01
1.9500000000e-01,-4.9861672434e-01
1.9512500000e-01,-5.5080468791e-01
1.9525000000e-01,-4.6965160159e-01
1.9537500000e-01,-2.6962920350e-01
1.9550000000e-01,9.1000242455e-03
1.9562500000e-01,3.1056256352e-01
1.9575000000e-01,5.7602494182e-01
1.9587500000e-01,7.5686637973e-01
1.9600000000e-01,8.2425588735e-01
1.9612500000e-01,7.7368252040e-01
1.9625000000e-01,6.2382055684e-01
1.9637500000e-01,4.1059310489e-01
1.9650000000e-01,1.7828376985e-01
1.9662500000e-01,-3.0047687280e-02
1.9675000000e-01,-1.8076321206e-01
1.9687500000e-01,-2.5497960555e-01
1.9700000000e-01,-2.5036888985e-01
1.9712500000e-01,-1.7955256956e-01
1.9725000000e-01,-6.5836572008e-02
1.9737500000e-01,6.2595238805e-02
1.9750000000e-01,1.7878984532e-01
1.9762500000e-01,2.6228433037e-01
1.9775000000e-01,3.0260795861e-01
1.9787500000e-01,3.0047616448e-01
1.9800000000e-01,2.6655651420e-01
1.9812500000e-01,2.1814610278e-01
1.9825000000e-01,1.7452136824e-01
1.9837500000e-01,1.5201888067e-01
1.9850000000e-01,1.5999273219e-01
1.9862500000e-01,1.9861631170e-01
1.9875000000e-01,2.5906321939e-01
1.9887500000e-01,3.2600253387e-01
1.9900000000e-01,3.8173166940e-01
1.9912500000e-01,4.1082323329e-01
1.9925000000e-01,4.0402386830e-01
1.9937500000e-01,3.6036906129e-01
1.9950000000e-01,2.8701027747e-01
1.9962500000e-01,1.9692948701e-01
1.9975000000e-01,1.0532859161e-01
1.9987500000e-01,2.5833139263e-02
2.0000000000e-01,-3.2367853036e-02
2.0012500000e-01,-6.5696145249e-02
2.0025000000e-01,-7.5515251896e-02
2.0037500000e-01,-6.6068377018e-02
2.0050000000e-01,-4.1892129740e-02
2.0062500000e-01,-5.6733387051e-03
2.0075000000e-01,4.2719680579e-02
2.0087500000e-01,1.0576765408e-01
2.0100000000e-01,1.8665050263e-01
2.0112500000e-01,2.8706610901e-01
2.0125000000e-01,4.0530364875e-01
2.0137500000e-01,5.3521806418e-01
2.0150000000e-01,6.6641606778e-01
2.0162500000e-01,7.8557304978e-01
2.0175000000e-01,8.7849807860e-01
2.0187500000e-01,9.3243918407e-01
2.0200000000e-01,9.3817674089e-01
2.0212500000e-01,8.9161645777e-01
2.0225000000e-01,7.9475880821e-01
2.0237500000e-01,6.5600403935e-01
2.0250000000e-01,4.8973156234e-01
2.0262500000e-01,3.1502542479e-01
2.0275000000e-01,1.5340628054e-01
2.0287500000e-01,2.5567768318e-02
2.0300000000e-01,-5.2573967173e-02
2.0312500000e-01,-7.3801363527e-02
2.0325000000e-01,-4.2431841214e-02
2.0337500000e-01,2.5061645024e-02
2.0350000000e-01,1.0245092490e-01
2.0362500000e-01,1.5924561993e-01
2.0375000000e-01,1.6837401575e-01
2.0387500000e-01,1.1422930218e-01
2.0400000000e-01,-1.2513019615e-03
2.0412500000e-01,-1.5664126529e-01
2.0425000000e-01,-3.1446716363e-01
2.0437500000e-01,-4.2981645370e-01
2.0450000000e-01,-4.6225871862e-01
2.0462500000e-01,-3.8796618338e-01
2.0475000000e-01,-2.0848569347e-01
2.0487500000e-01,4.6755046995e-02
2.0500000000e-01,3.2552387559e-01
2.0512500000e-01,5.6461297661e-01
2.0525000000e-01,7.0553206351e-01
2.0537500000e-01,7.0986237440e-01
2.0550000000e-01,5.6994927129e-01
2.0562500000e-01,3.1178529409e-01
2.0575000000e-01,-1.0908989239e-02
2.0587500000e-01,-3.2989504470e-01
2.0600000000e-01,-5.7931321206e-01
2.0612500000e-01,-7.1162428350e-01
2.0625000000e-01,-7.0828976695e-01
2.0637500000e-01,-5.8248357667e-01
2.0650000000e-01,-3.7348377040e-01
2.0662500000e-01,-1.3477045473e-01
2.0675000000e-01,8.0470670358e-02
2.0687500000e-01,2.3225320671e-01
2.0700000000e-01,3.0170844200e-01
2.0712500000e-01,2.9237269937e-01
2.0725000000e-01,2.2530202283e-01
2.0737500000e-01,1.3024335404e-01
2.0750000000e-01,3.5996972841e-02
2.0762500000e-01,-3.7067963580e-02
2.0775000000e-01,-8.0476223752e-02
2.0787500000e-01,-9.6780363896e-02
2.0800000000e-01,-9.5515615545e-02
2.0812500000e-01,-8.7993298804e-02
2.0825000000e-01,-8.2992296174e-02
2.0837500000e-01,-8.4703887960e-02
2.0850000000e-01,-9.3177149143e-02
2.0862500000e-01,-1.0646144159e-01
2.0875000000e-01,-1.2304995737e-01
2.0887500000e-01,-1.4328677753e-01
2.0900000000e-01,-1.6903360629e-01
2.0912500000e-01,-2.0180031856e-01
2.0925000000e-01,-2.4032819717e-01
2.0937500000e-01,-2.7894314273e-01
2.0950000000e-01,-3.0773054414e-01
2.0962500000e-01,-3.1483288400e-01
2.0975000000e-01,-2.9024449338e-01
2.0987500000e-01,-2.2975927473e-01
2.1000000000e-01,-1.3752232417e-01
2.1012500000e-01,-2.6049927695e-02
2.1025000000e-01,8.6525745850e-02
2.1037500000e-01,1.8119422685e-01
2.1050000000e-01,2.4321161674e-01
2.1062500000e-01,2.6586222842e-01
2.1075000000e-01,2.5149911982e-01
2.1087500000e-01,2.0949525501e-01
2.1100000000e-01,1.5187219321e-01
2.1112500000e-01,8.8251640311e-02
2.1125000000e-01,2.2061332594e-02
2.1137500000e-01,-5.0501349211e-02
2.1150000000e-01,-1.3824646920e-01
2.1162500000e-01,-2.5022856495e-01
2.1175000000e-01,-3.9016079736e-01
2.1187500000e-01,-5.5212957658e-01
2.1200000000e-01,-7.1938553284e-01
2.1212500000e-01,-8.6699030618e-01
2.1225000000e-01,-9.6778867187e-01
2.1237500000e-01,-1.0000000000e+00
2.1250000000e-01,-9.5408587898e-01
2.1262500000e-01,-8.3667242739e-01
2.1275000000e-01,-6.7015038751e-01
2.1287500000e-01,-4.8786807572e-01
2.1300000000e-01,-3.2615511185e-01
2.1312500000e-01,-2.1535354283e-01
2.1325000000e-01,-1.7230975275e-01
2.1337500000e-01,-1.9633760166e-01
2.1350000000e-01,-2.6966737937e-01
2.1362500000e-01,-3.6216841665e-01
2.1375000000e-01,-4.3903873399e-01
2.1387500000e-01,-4.6948129948e-01
2.1400000000e-01,-4.3426844343e-01
2.1412500000e-01,-3.3049680632e-01
2.1425000000e-01,-1.7258499027e-01
2.1437500000e-01,1.0563366133e-02
2.1450000000e-01,1.8152578375e-01
2.1462500000e-01,3.0219330970e-01
2.1475000000e-01,3.4192479708e-01
2.1487500000e-01,2.8446265720e-01
2.1500000000e-01,1.3226027599e-01
2.1512500000e-01,-9.2726575175e-02
2.1525000000e-01,-3.5216498769e-01
2.1537500000e-01,-5.9807229366e-01
2.1550000000e-01,-7.8208378676e-01
2.1562500000e-01,-8.6553288473e-01
2.1575000000e-01,-8.2820854291e-01
2.1587500000e-01,-6.7368018090e-01
2.1600000000e-01,-4.2963815014e-01
2.1612500000e-01,-1.4274812052e-01
2.1625000000e-01,1.3114584562e-01
2.1637500000e-01,3.3935418887e-01
2.1650000000e-01,4.4425713338e-01
2.1662500000e-01,4.3175889259e-01
2.1675000000e-01,3.1400434707e-01
2.1687500000e-01,1.2555330121e-01
2.1700000000e-01,-8.6008598129e-02
2.1712500000e-01,-2.7247119571e-01
2.1725000000e-01,-3.9699499007e-01
2.1737500000e-01,-4.4241347595e-01
2.1750000000e-01,-4.1367320310e-01
2.1762500000e-01,-3.3401237276e-01
2.1775000000e-01,-2.3634987470e-01
2.1787500000e-01,-1.5273460565e-01
2.1800000000e-01,-1.0515286350e-01
2.1812500000e-01,-1.0037966534e-01
2.1825000000e-01,-1.3011171205e-01
2.1837500000e-01,-1.7583738713e-01
2.1850000000e-01,-2.1638976621e-01
2.1862500000e-01,-2.3539361284e-01
2.1875000000e-01,-2.2607872281e-01
2.1887500000e-01,-1.9205770642e-01
2.1900000000e-01,-1.4422232230e-01
2.1912500000e-01,-9.5322859142e-02
2.1925000000e-01,-5.4552166919e-02
2.1937500000e-01,-2.4304145876e-02
2.1950000000e-01,-3.0219272746e-04
2.1962500000e-01,2.5112022084e-02
2.1975000000e-01,5.8027642127e-02
2.1987500000e-01,9.8525658471e-02
2.2000000000e-01,1.3873130653e-01
2.2012500000e-01,1.6434951399e-01
2.2025000000e-01,1.5927755051e-01
2.2037500000e-01,1.1162515926e-01
2.2050000000e-01,1.8838719749e-02
2.2062500000e-01,-1.1011898461e-01
2.2075000000e-01,-2.5651929153e-01
2.2087500000e-01,-3.9705895895e-01
2.2100000000e-01,-5.1067595191e-01
2.2112500000e-01,-5.8451135645e-01
2.2125000000e-01,-6.1681359949e-01
2.2137500000e-01,-6.1571084216e-01
2.2150000000e-01,-5.9435052383e-01
2.2162500000e-01,-5.6432874274e-01
2.2175000000e-01,-5.3005377132e-01
2.2187500000e-01,-4.8640615657e-01
2.2200000000e-01,-4.2084390210e-01
2.2212500000e-01,-3.1938326150e-01
2.2225000000e-01,-1.7429817582e-01
2.2237500000e-01,9.4662859306e-03
2.2250000000e-01,2.1192301884e-01
2.2262500000e-01,4.0116490650e-01
2.2275000000e-01,5.4149612167e-01
2.2287500000e-01,6.0420419099e-01
2.2300000000e-01,5.7745383541e-01
2.2312500000e-01,4.7181357216e-01
2.2325000000e-01,3.1917744692e-01
2.2337500000e-01,1.6492898779e-01
2.2350000000e-01,5.5423745977e-02
2.2362500000e-01,2.4487091735e-02
2.2375000000e-01,8.3077509231e-02
2.2387500000e-01,2.1538356206e-01
2.2400000000e-01,3.8268295333e-01
2.2412500000e-01,5.3392322192e-01
2.2425000000e-01,6.1994936245e-01
2.2437500000e-01,6.0724530184e-01
2.2450000000e-01,4.8728243278e-01
2.2462500000e-01,2.7896417480e-01
2.2475000000e-01,2.3736825616e-02
2.2487500000e-01,-2.2497244504e-01
2.2500000000e-01,-4.1486608427e-01
2.2512500000e-01,-5.0686589775e-01
2.2525000000e-01,-4.8322471594e-01
2.2537500000e-01,-3.5007459098e-01
2.2550000000e-01,-1.3445698965e-01
2.2562500000e-01,1.2274756148e-01
2.2575000000e-01,3.7582042399e-01
2.2587500000e-01,5.8293757350e-01
2.2600000000e-01,7.1298146800e-01
2.2612500000e-01,7.4959387454e-01
2.2625000000e-01,6.9238920075e-01
2.2637500000e-01,5.5573199722e-01
2.2650000000e-01,3.6564815844e-01
2.2662500000e-01,1.5539696727e-01
2.2675000000e-01,-3.9838543021e-02
2.2687500000e-01,-1.8863787190e-01
2.2700000000e-01,-2.6870874955e-01
2.2712500000e-01,-2.7100527289e-01
2.2725000000e-01,-2.0159223734e-01
2.2737500000e-01,-8.0489789100e-02
2.2750000000e-01,6.2657390083e-02
2.2762500000e-01,1.9538420540e-01
2.2775000000e-01,2.9014543252e-01
2.2787500000e-01,3.3096751429e-01
2.2800000000e-01,3.1709344966e-01
2.2812500000e-01,2.6245549253e-01
2.2825000000e-01,1.9102338545e-01
2.2837500000e-01,1.2936755438e-01
2.2850000000e-01,9.8700027084e-02
2.2862500000e-01,1.0886292425e-01
2.2875000000e-01,1.5611533984e-01
2.2887500000e-01,2.2530876395e-01
2.2900000000e-01,2.9556480377e-01
2.2912500000e-01,3.4739663241e-01
2.2925000000e-01,3.6877130509e-01
2.2937500000e-01,3.5806091340e-01
2.2950000000e-01,3.2301711331e-01
2.2962500000e-01,2.7639161945e-01
2.2975000000e-01,2.3006274228e-01
2.2987500000e-01,1.9005068496e-01
2.3000000000e-01,1.5441269784e-01
2.3012500000e-01,1.1484890230e-01
2.3025000000e-01,6.1361489653e-02
2.3037500000e-01,-1.1933454108e-02
2.3050000000e-01,-1.0225432761e-01
2.3062500000e-01,-1.9684404816e-01
2.3075000000e-01,-2.7565805659e-01
2.3087500000e-01,-3.1724881249e-01
2.3100000000e-01,-3.0575560891e-01
2.3112500000e-01,-2.3639773570e-01
2.3125000000e-01,-1.1735752747e-01
2.3137500000e-01,3.2735328317e-02
2.3150000000e-01,1.9083901595e-01
2.3162500000e-01,3.3680557372e-01
2.3175000000e-01,4.5918177003e-01
2.3187500000e-01,5.5727694949e-01
2.3200000000e-01,6.3871321838e-01
2.3212500000e-01,7.1347585201e-01
2.3225000000e-01,7.8694646803e-01
2.3237500000e-01,8.5493485543e-01
2.3250000000e-01,9.0307176126e-01
2.3262500000e-01,9.1127970426e-01
2.3275000000e-01,8.6199258233e-01
2.3287500000e-01,7.4912423621e-01
2.3300000000e-01,5.8416556628e-01
2.3312500000e-01,3.9652953777e-01
2.3325000000e-01,2.2717466812e-01
2.3337500000e-01,1.1697955346e-01
2.3350000000e-01,9.3438654279e-02
2.3362500000e-01,1.6020720936e-01
2.3375000000e-01,2.9342052589e-01
2.3387500000e-01,4.4667439296e-01
2.3400000000e-01,5.6372444166e-01
2.3412500000e-01,5.9529642982e-01
2.3425000000e-01,5.1482834156e-01
2.3437500000e-01,3.2806850714e-01
2.3450000000e-01,7.3247381746e-02
2.3462500000e-01,-1.8854004595e-01
2.3475000000e-01,-3.9001524960e-01
2.3487500000e-01,-4.7649743884e-01
2.3500000000e-01,-4.2117284670e-01
2.3512500000e-01,-2.3237879567e-01
2.3525000000e-01,4.9042482074e-02
2.3537500000e-01,3.6120094463e-01
2.3550000000e-01,6.3771447191e-01
2.3562500000e-01,8.2434515404e-01
2.3575000000e-01,8.9103325662e-01
2.3587500000e-01,8.3641270677e-01
2.3600000000e-01,6.8441576331e-01
2.3612500000e-01,4.7497218308e-01
2.3625000000e-01,2.5230461682e-01
2.3637500000e-01,5.4512547776e-02
2.3650000000e-01,-9.2896596176e-02
2.3662500000e-01,-1.7862628341e-01
2.3675000000e-01,-2.0322579279e-01
2.3687500000e-01,-1.7475001133e-01
2.3700000000e-01,-1.0463123628e-01
2.3712500000e-01,-5.2308513416e-03
2.3725000000e-01,1.1066441075e-01
2.3737500000e-01,2.2925284063e-01
2.3750000000e-01,3.3542717095e-01
2.3762500000e-01,4.1393389064e-01
2.3775000000e-01,4.5225502916e-01
2.3787500000e-01,4.4439701558e-01
2.3800000000e-01,3.9399385244e-01
2.3812500000e-01,3.1505453478e-01
2.3825000000e-01,2.2939723545e-01
2.3837500000e-01,1.6106102466e-01
2.3850000000e-01,1.2926980160e-01
2.3862500000e-01,1.4229914027e-01
2.3875000000e-01,1.9450266539e-01
2.3887500000e-01,2.6776601329e-01
2.3900000000e-01,3.3711035034e-01
2.3912500000e-01,3.7864015556e-01
2.3925000000e-01,3.7711554104e-01
2.3937500000e-01,3.3050423412e-01
2.3950000000e-01,2.4993582492e-01
2.3962500000e-01,1.5515892876e-01
2.3975000000e-01,6.7262107363e-02
2.3987500000e-01,1.4260636638e-03
2.4000000000e-01,-3.7567766981e-02
2.4012500000e-01,-5.5435072254e-02
2.4025000000e-01,-6.4180446328e-02
2.4037500000e-01,-7.5369251411e-02
2.4050000000e-01,-9.3675605108e-02
2.4062500000e-01,-1.1341914757e-01
2.4075000000e-01,-1.1964282686e-01
2.4087500000e-01,-9.3484854199e-02
2.4100000000e-01,-1.9857096996e-02
2.4112500000e-01,1.0555289748e-01
2.4125000000e-01,2.7277953690e-01
2.4137500000e-01,4.5912175877e-01
2.4150000000e-01,6.3535584420e-01
2.4162500000e-01,7.7442174511e-01
2.4175000000e-01,8.5938124123e-01
2.4187500000e-01,8.8767372138e-01
2.4200000000e-01,8.7009593750e-01
2.4212500000e-01,8.2498221855e-01
2.4225000000e-01,7.6996655966e-01
2.4237500000e-01,7.1470637958e-01
2.4250000000e-01,6.5761256575e-01
2.4262500000e-01,5.8804854479e-01
2.4275000000e-01,4.9321754183e-01
2.4287500000e-01,3.6692401837e-01
2.4300000000e-01,2.1640062250e-01
2.4312500000e-01,6.3893248776e-02
2.4325000000e-01,-5.8415110459e-02
2.4337500000e-01,-1.1894607864e-01
2.4350000000e-01,-9.9177458730e-02
2.4362500000e-01,-3.2845868166e-03
2.4375000000e-01,1.3918033903e-01
2.4387500000e-01,2.7951424668e-01
2.4400000000e-01,3.6380731904e-01
2.4412500000e-01,3.5047110185e-01
2.4425000000e-01,2.2555179578e-01
2.4437500000e-01,1.0333086470e-02
2.4450000000e-01,-2.4199368392e-01
2.4462500000e-01,-4.6027895220e-01
2.4475000000e-01,-5.7606276588e-01
2.4487500000e-01,-5.4457612553e-01
2.4500000000e-01,-3.5939031844e-01
2.4512500000e-01,-5.5889703890e-02
2.4525000000e-01,2.9773192348e-01
2.4537500000e-01,6.1925801459e-01
2.4550000000e-01,8.3520939608e-01
2.4562500000e-01,9.0057544932e-01
2.4575000000e-01,8.0962674142e-01
2.4587500000e-01,5.9492649301e-01
2.4600000000e-01,3.1550614526e-01
2.4612500000e-01,3.8541102972e-02
2.4625000000e-01,-1.7936051792e-01
2.4637500000e-01,-3.0549040508e-01
2.4650000000e-01,-3.3547220092e-01
2.4662500000e-01,-2.8853396143e-01
2.4675000000e-01,-1.9644673197e-01
2.4687500000e-01,-9.0790835213e-02
2.4700000000e-01,6.7697141629e-03
2.4712500000e-01,8.8200336197e-02
2.4725000000e-01,1.5642567220e-01
2.4737500000e-01,2.1844228332e-01
2.4750000000e-01,2.7785874464e-01
2.4762500000e-01,3.3041554657e-01
2.4775000000e-01,3.6449322441e-01
2.4787500000e-01,3.6630312222e-01
2.4800000000e-01,3.2733584408e-01
2.4812500000e-01,2.5058153175e-01
2.4825000000e-01,1.5245892412e-01
2.4837500000e-01,5.9121609213e-02
2.4850000000e-01,-1.8510831856e-03
2.4862500000e-01,-1.1371686788e-02
2.4875000000e-01,3.3477822652e-02
2.4887500000e-01,1.1717610947e-01
2.4900000000e-01,2.1009998055e-01
